store_location_id,company_id,position,country,state,latitude,longitude,localization,status,main_destination_id,pickup_destinations_ids,shopNumber,old_slid,is_warehouse,city_id,is_kik,is_pickup,shopFormat,lang_code,name,description,city,pickup_address,pickup_phone,pickup_time,meta_title,meta_description,time_delivery,country_title,id,text
2234,1,11340,UA,59,51.236515,33.210763,,A,10,10,2234,0,N,10597,N,Y,СТАНДАРТ,uk,"вул. Братів Лузанів, 51",,Конотоп,,380672794469,ПН - НД 8:00 - 20:00,,,3,Україна,2234,"Аврора #2234 Конотоп, вул. Братів Лузанів, 51"
2235,1,10830,UA,32,50.257626,30.305847,,A,10,10,2235,0,N,4880,N,Y,СТАНДАРТ,uk,"вул. Ботанічна, ",,Глеваха,,380672614962,ПН - НД 8:00 - 21:00,,,3,Україна,2235,"Аврора #2235 Глеваха, вул. Ботанічна, "
2237,1,10880,UA,21,48.194001,22.655466,,A,10,10,2237,0,N,805,N,Y,МАКСІ,uk,"вул. Мужайська, 119",,Берегове,,380672701828,ПН - НД 8:00 - 21:00,,,3,Україна,2237,"Аврора #2237 Берегове, вул. Мужайська, 119"
2238,1,11230,UA,30,50.391957,30.6031,,A,10,10,2238,0,N,9825,N,Y,СТАНДАРТ,uk,"вул. Центральна, 21",,Київ,,380671150322,ПН - НД 8:00 - 21:00,,,3,Україна,2238,"Аврора #2238 Київ, вул. Центральна, 21"
2239,1,11240,UA,30,50.415363,30.650794,,A,10,10,2239,0,N,9825,N,Y,СТАНДАРТ,uk,"вул. Тростянецька, 6-Д",,Київ,,380671493122,ПН - НД 9:00 - 21:00,,,3,Україна,2239,"Аврора #2239 Київ, вул. Тростянецька, 6-Д"
2240,1,10770,UA,46,49.47327,24.13437,,A,10,10,2240,0,N,16136,N,Y,СТАНДАРТ,uk,"просп. Шевченка, 11",,Новий Розділ,,380672628859,ПН - НД 8:00 - 21:00,,,3,Україна,2240,"Аврора #2240 Новий Розділ, просп. Шевченка, 11"
2241,1,12930,UA,30,50.5195884,30.6082664,,A,10,10,2241,0,N,9825,N,Y,СТАНДАРТ,uk,"вул. Бальзака Оноре де, 66",,Київ,,380671745661,ПН - НД 8:00 - 21:00,,,3,Україна,2241,"Аврора #2241 Київ, вул. Бальзака Оноре де, 66"
2242,1,10760,UA,05,49.489462,29.251161,,A,10,10,2242,0,N,19449,N,Y,СТАНДАРТ,uk,"вул. Б. Хмельницького, 132-Г",,Погребище,,380672626599,ПН - НД 8:00 - 21:00,,,3,Україна,2242,"Аврора #2242 Погребище, вул. Б. Хмельницького, 132-Г"
2243,1,11610,UA,46,49.841527,23.970719,,A,10,10,2243,0,N,13073,N,Y,СТАНДАРТ,uk,"вул. Широка, 63-А",,Львів,,380672779796,ПН - НД 8:00 - 21:00,,,3,Україна,2243,"Аврора #2243 Львів, вул. Широка, 63-А"
2244,1,16660,UA,32,50.582035,30.006067,,A,10,10,2244,0,N,9978,N,Y,СТАНДАРТ,uk,"вул. Центральна, 18",,Клавдієво-Тарасове,,380679677857,ПН - НД 8:00 - 21:00,,,3,Україна,2244,"Аврора #2244 Клавдієво-Тарасове, вул. Центральна, 18"
2245,1,10790,UA,46,49.35243,23.50897,,A,10,10,2245,0,N,6918,N,Y,СТАНДАРТ,uk,"вул. Малий Ринок, 6",,Дрогобич,,380672719564,ПН - НД 8:00 - 20:00,,,3,Україна,2245,"Аврора #2245 Дрогобич, вул. Малий Ринок, 6"
2246,1,12190,UA,68,50.182671,27.539311,,A,10,10,2246,0,N,19748,N,Y,СТАНДАРТ,uk,"вул. Перемоги, 34/14",,Понінка,,380673033991,ПН - НД 8:00 - 21:00,,,3,Україна,2246,"Аврора #2246 Понінка, вул. Перемоги, 34/14"
2247,1,12200,UA,48,46.9536,32.04044,,A,10,10,2247,0,N,14423,N,Y,СТАНДАРТ,uk,"просп. Миру, 4/11",,Миколаїв,,380673034237,ПН - НД 8:00 - 20:00,,,3,Україна,2247,"Аврора #2247 Миколаїв, просп. Миру, 4/11"
2248,1,12090,UA,30,50.449605,30.597118,,A,10,10,2248,0,N,9825,N,Y,СТАНДАРТ,uk,"вул. Окіпної Раїси, 3",,Київ,,380672921345,ПН - НД 8:00 - 21:00,,,3,Україна,2248,"Аврора #2248 Київ, вул. Окіпної Раїси, 3"
2249,1,12250,UA,05,49.039399,28.418128,,A,10,10,2249,0,N,23785,N,Y,СТАНДАРТ,uk,"просп. Перемоги, 8-А",,Сутиски,,380671830076,ПН - НД 8:00 - 21:00,,,3,Україна,2249,"Аврора #2249 Сутиски, просп. Перемоги, 8-А"
2250,1,11010,UA,48,46.94241,32.05767,,A,10,10,2250,0,N,14423,N,Y,СТАНДАРТ,uk,"вул. Космонавтів, 55/8",,Миколаїв,,380671725780,ПН - НД 8:00 - 21:00,,,3,Україна,2250,"Аврора #2250 Миколаїв, вул. Космонавтів, 55/8"
2251,1,11090,UA,32,50.430623,30.361181,,A,10,10,2251,0,N,18798,N,Y,СТАНДАРТ,uk,"вул. Велика Кільцева, 4",,Петропавлівська Борщагівка,,380671726188,ПН - НД 8:00 - 21:00,,,3,Україна,2251,"Аврора #2251 Петропавлівська Борщагівка, вул. Велика Кільцева, 4"
2252,1,11140,UA,30,50.449694,30.477766,,A,10,10,2252,0,N,9825,N,Y,СТАНДАРТ,uk,"просп. Берестейський, 18",,Київ,,380981837802,ПН - НД 8:00 - 21:00,,,3,Україна,2252,"Аврора #2252 Київ, просп. Берестейський, 18"
2253,1,11450,UA,30,50.411679,30.543792,,A,10,10,2253,0,N,9825,N,Y,СТАНДАРТ,uk,"вул. Андрія Верхогляда, 14-А",,Київ,,380672795958,ПН - НД 8:00 - 21:00,,,3,Україна,2253,"Аврора #2253 Київ, вул. Андрія Верхогляда, 14-А"
2255,1,11300,UA,48,47.307714,32.850741,,A,10,10,2255,0,N,918,N,Y,СТАНДАРТ,uk,"вул. 1 Травня, 96",,Березнегувате,,380672778268,ПН - НД 8:00 - 21:00,,,3,Україна,2255,"Аврора #2255 Березнегувате, вул. 1 Травня, 96"
2256,1,10800,UA,21,48.617135,22.295207,,A,10,10,2256,0,N,24941,N,Y,СТАНДАРТ,uk,"вул. Швабська, 22",,Ужгород,,380672620664,ПН - НД 8:00 - 21:00,,,3,Україна,2256,"Аврора #2256 Ужгород, вул. Швабська, 22"
2257,1,11120,UA,26,48.32102,25.11015,,A,10,10,2257,0,N,23173,N,Y,МАКСІ,uk,"вул. Лесі Українки, 1-Б",,Старий Косів,,380672698520,ПН - НД 8:00 - 21:00,,,3,Україна,2257,"Аврора #2257 Старий Косів, вул. Лесі Українки, 1-Б"
2258,1,11290,UA,46,49.65301,23.486976,,A,10,10,2258,0,N,21218,N,Y,СТАНДАРТ,uk,"вул. Самбірська, 1/1",,Рудки,,380672758503,ПН - НД 8:00 - 21:00,,,3,Україна,2258,"Аврора #2258 Рудки, вул. Самбірська, 1/1"
2259,1,11080,UA,63,49.226074,37.301698,,A,10,10,2259,0,N,8990,N,Y,СТАНДАРТ,uk,"вул. Київська, 9",,Ізюм,,380672776997,ПН - НД 7:00 - 20:00,,,3,Україна,2259,"Аврора #2259 Ізюм, вул. Київська, 9"
2260,1,10940,UA,32,50.397298,30.320353,,A,10,10,2260,0,N,22914,N,Y,СТАНДАРТ,uk,"вул. Соборна, 105/7",,Софіївська Борщагівка,,380672743903,ПН - НД 8:00 - 21:00,,,3,Україна,2260,"Аврора #2260 Софіївська Борщагівка, вул. Соборна, 105/7"
2261,1,11710,UA,68,49.421609,27.000869,,A,10,10,2261,0,N,25472,N,Y,СТАНДАРТ,uk,"вул. Шевченка, 55",,Хмельницький,,380672829673,ПН - НД 8:00 - 21:00,,,3,Україна,2261,"Аврора #2261 Хмельницький, вул. Шевченка, 55"
2262,1,11800,UA,30,50.517467,30.463794,,A,10,10,2262,0,N,9825,N,Y,СТАНДАРТ,uk,"вул. Полярна, 8",,Київ,,380671219553,ПН - НД 8:00 - 21:00,,,3,Україна,2262,"Аврора #2262 Київ, вул. Полярна, 8"
2263,1,11180,UA,30,50.509083,30.449285,,A,10,10,2263,0,N,9825,N,Y,СТАНДАРТ,uk,"вул. Вишгородська, 45",,Київ,,380672776926,ПН - НД 8:00 - 21:00,,,3,Україна,2263,"Аврора #2263 Київ, вул. Вишгородська, 45"
2264,1,11150,UA,63,49.934296,36.411206,,A,10,10,2264,0,N,25339,N,Y,СТАНДАРТ,uk,"вул. Шарикова, 31",,Харків,,380672776215,ПН - НД 8:00 - 20:00,,,3,Україна,2264,"Аврора #2264 Харків, вул. Шарикова, 31"
2265,1,12040,UA,26,48.812449,24.193771,,A,10,10,2265,0,N,18421,N,Y,СТАНДАРТ,uk,"вул. Сотенного Довбуша, 3",,Перегінське,,380672758513,ПН - НД 8:00 - 21:00,,,3,Україна,2265,"Аврора #2265 Перегінське, вул. Сотенного Довбуша, 3"
2266,1,11460,UA,12,48.068296,33.503643,,A,10,10,2266,0,N,11401,N,Y,СТАНДАРТ,uk,"вул. Сергія Колачевського, 56",,Кривий Ріг,,380672795699,ПН - НД 8:00 - 21:00,,,3,Україна,2266,"Аврора #2266 Кривий Ріг, вул. Сергія Колачевського, 56"
2267,1,11540,UA,12,47.899665,33.424712,,A,10,10,2267,0,N,11401,N,Y,СТАНДАРТ,uk,"вул. Соборності, 87-Б",,Кривий Ріг,,380671034902,ПН - НД 8:00 - 21:00,,,3,Україна,2267,"Аврора #2267 Кривий Ріг, вул. Соборності, 87-Б"
2268,1,11170,UA,07,50.74458,25.38135,,A,10,10,2268,0,N,13043,N,Y,СТАНДАРТ,uk,"вул. Рівненська, 109",,Луцьк,,380671152492,ПН - НД 8:00 - 21:00,,,3,Україна,2268,"Аврора #2268 Луцьк, вул. Рівненська, 109"
2269,1,12000,UA,30,50.5230884,30.492915,,A,10,10,2269,0,N,9825,N,Y,СТАНДАРТ,uk,"вул. Героїв Дніпра , 31-А",,Київ,,380671949964,ПН - НД 8:00 - 21:00,,,3,Україна,2269,"Аврора #2269 Київ, вул. Героїв Дніпра , 31-А"
2270,1,11570,UA,12,48.147733,33.548824,,A,10,10,2270,0,N,11401,N,Y,СТАНДАРТ,uk,"вул. Смірнова, 45/39",,Кривий Ріг,,380672790889,ПН - НД 8:00 - 20:00,,,3,Україна,2270,"Аврора #2270 Кривий Ріг, вул. Смірнова, 45/39"
2271,1,11160,UA,46,50.39196,24.24678,,A,10,10,2271,0,N,26092,N,Y,МАКСІ,uk,"вул. Шевченка, 25",,Червоноград,,380671374670,ПН - НД 8:00 - 21:00,,,3,Україна,2271,"Аврора #2271 Червоноград, вул. Шевченка, 25"
2272,1,12630,UA,07,51.76525,25.50384,,A,10,10,2272,0,N,13098,N,Y,СТАНДАРТ,uk," вул. Брестська, 10-А",,Любешів,,380674911954,ПН - НД 8:00 - 21:00,,,3,Україна,2272,"Аврора #2272 Любешів,  вул. Брестська, 10-А"
2273,1,12140,UA,30,50.41641,30.546087,,A,10,10,2273,0,N,9825,N,Y,СТАНДАРТ,uk,"вул. Німанська, 6",,Київ,,380674946269,ПН - НД 8:00 - 21:00,,,3,Україна,2273,"Аврора #2273 Київ, вул. Німанська, 6"
2274,1,11530,UA,48,46.9658,32.01532,,A,10,10,2274,0,N,14423,N,Y,МАКСІ,uk,"пр-т Центральний, 158-А",,Миколаїв,,380676208189,ПН - НД 7:00 - 21:00,,,3,Україна,2274,"Аврора #2274 Миколаїв, пр-т Центральний, 158-А"
2276,1,11910,UA,26,48.400076,24.599581,,A,10,10,2276,0,N,14539,N,Y,СТАНДАРТ,uk,"вул. Грушевського, ",,Микуличин,,380673993004,ПН - НД 9:00 - 21:00,,,3,Україна,2276,"Аврора #2276 Микуличин, вул. Грушевського, "
2277,1,11760,UA,51,46.575012,30.778958,,A,10,10,2277,0,N,17217,N,Y,СТАНДАРТ,uk,"вул. Марсельська, 2-Б",,Одеса,,380672878713,ПН - НД 8:00 - 21:00,,,3,Україна,2277,"Аврора #2277 Одеса, вул. Марсельська, 2-Б"
2278,1,12860,UA,05,49.001482,29.439116,,A,10,10,2278,0,N,6118,N,Y,СТАНДАРТ,uk,"вул. Чкалова, 3",,Дашів,,380671213861,ПН - НД 8:00 - 21:00,,,3,Україна,2278,"Аврора #2278 Дашів, вул. Чкалова, 3"
2279,1,11260,UA,12,47.65536,34.10953,,A,10,10,2279,0,N,19543,N,Y,СТАНДАРТ,uk,"вул. Центральна, 28-А",,Покров,,380672776815,ПН - НД 8:00 - 21:00,,,3,Україна,2279,"Аврора #2279 Покров, вул. Центральна, 28-А"
2280,1,12410,UA,12,47.939781,33.412227,,A,10,10,2280,0,N,11401,N,Y,МАКСІ,uk,"вул. Володимира Великого, 24-Д",,Кривий Ріг,,380671319347,ПН - НД 8:00 - 21:00,,,3,Україна,2280,"Аврора #2280 Кривий Ріг, вул. Володимира Великого, 24-Д"
2281,1,11750,UA,63,49.981594,36.186088,,A,10,10,2281,0,N,25339,N,Y,СТАНДАРТ,uk,"шосе Григорівське, 32",,Харків,,380672951459,ПН - НД 8:00 - 20:00,,,3,Україна,2281,"Аврора #2281 Харків, шосе Григорівське, 32"
2282,1,11620,UA,30,50.4323679,30.3851381,,A,10,10,2282,0,N,9825,N,Y,СТАНДАРТ,uk,"вул. Ю. Гната, 7-Д",,Київ,,380672813501,ПН - НД 8:00 - 21:00,,,3,Україна,2282,"Аврора #2282 Київ, вул. Ю. Гната, 7-Д"
2283,1,13430,UA,35,48.219488,30.015172,,A,10,10,2283,0,N,7617,N,Y,СТАНДАРТ,uk,"вул. Соборна , 24-А",,Завалля,,380672101244,ПН - НД 7:00 - 20:00,,,3,Україна,2283,"Аврора #2283 Завалля, вул. Соборна , 24-А"
2284,1,11890,UA,26,48.931101,24.707962,,A,10,10,2284,0,N,8912,N,Y,СТАНДАРТ,uk,"вул. Галицька, 87",,Івано-Франківськ,,380672879417,ПН - НД 8:00 - 21:00,,,3,Україна,2284,"Аврора #2284 Івано-Франківськ, вул. Галицька, 87"
2285,1,12380,UA,30,50.435443,30.377828,,A,10,10,2285,0,N,9825,N,Y,СТАНДАРТ,uk,"вул. Коласа Якуба, 15",,Київ,,380673045841,ПН - НД 8:00 - 21:00,,,3,Україна,2285,"Аврора #2285 Київ, вул. Коласа Якуба, 15"
2286,1,11630,UA,32,50.4000314,30.3734607,,A,10,10,2286,0,N,22914,N,Y,МАКСІ,uk,"вул. І. Франка, 6",,Софіївська Борщагівка,,380672794535,ПН - НД 8:00 - 21:00,,,3,Україна,2286,"Аврора #2286 Софіївська Борщагівка, вул. І. Франка, 6"
2287,1,12230,UA,46,49.353099,23.510154,,A,10,10,2287,0,N,6918,N,Y,МАКСІ,uk,"вул. Лесі Українки, 14",,Дрогобич,,380673033734,ПН - НД 9:00 - 21:00,,,3,Україна,2287,"Аврора #2287 Дрогобич, вул. Лесі Українки, 14"
2288,1,11280,UA,68,50.121957,27.490433,,A,10,10,2288,0,N,19649,N,Y,СТАНДАРТ,uk,"вул. Лесі Українки, 212-Б",,Полонне,,380672776162,ПН - НД 8:00 - 21:00,,,3,Україна,2288,"Аврора #2288 Полонне, вул. Лесі Українки, 212-Б"
2289,1,11580,UA,56,50.32769,26.52415,,A,10,10,2289,0,N,17943,N,Y,СТАНДАРТ,uk,"просп. Незалежності, 2-Б",,Острог,,380672796528,ПН - НД 8:00 - 21:00,,,3,Україна,2289,"Аврора #2289 Острог, просп. Незалежності, 2-Б"
2290,1,11250,UA,46,49.44449,23.00126,,A,10,10,2290,0,N,23197,N,Y,СТАНДАРТ,uk," вул. Л. Галицького, 42-А/6",,Старий Самбір,,380672776739,ПН - НД 8:00 - 20:00,,,3,Україна,2290,"Аврора #2290 Старий Самбір,  вул. Л. Галицького, 42-А/6"
2291,1,17310,UA,51,46.437416,30.715725,,A,10,10,2291,0,N,17217,N,Y,СТАНДАРТ,uk,"вул. Академіка Філатова, 40",,Одеса,,380965867126,ПН - НД 8:00 - 21:00,,,3,Україна,2291,"Аврора #2291 Одеса, вул. Академіка Філатова, 40"
2292,1,11810,UA,71,49.409076,32.106072,,A,10,10,2292,0,N,26166,N,Y,СТАНДАРТ,uk,"вул. Пацаєва, 7",,Черкаси,,380672942402,ПН - НД 8:00 - 21:00,,,3,Україна,2292,"Аврора #2292 Черкаси, вул. Пацаєва, 7"
2293,1,11270,UA,30,50.429472,30.615621,,A,10,10,2293,0,N,9825,N,Y,СТАНДАРТ,uk,"вул. Березняківська, 16",,Київ,,380671315748,ПН - НД 8:00 - 21:00,,,3,Україна,2293,"Аврора #2293 Київ, вул. Березняківська, 16"
2294,1,11370,UA,74,51.495513,31.285189,,A,10,10,2294,0,N,26230,N,Y,СТАНДАРТ,uk,"вул. Реміснича, 57",,Чернігів,,380671282732,ПН - НД 8:00 - 21:00,,,3,Україна,2294,"Аврора #2294 Чернігів, вул. Реміснича, 57"
2295,1,12210,UA,07,50.75938,25.356,,A,10,10,2295,0,N,13043,N,Y,СТАНДАРТ,uk,"вул. Кравчука, 38",,Луцьк,,380673033902,ПН - НД 8:00 - 21:00,,,3,Україна,2295,"Аврора #2295 Луцьк, вул. Кравчука, 38"
2297,1,11380,UA,48,46.96833,31.97221,,A,10,10,2297,0,N,14423,N,Y,СТАНДАРТ,uk,"пр-т Центральний, 24-В/1",,Миколаїв,,380671509581,ПН - НД 8:00 - 21:00,,,3,Україна,2297,"Аврора #2297 Миколаїв, пр-т Центральний, 24-В/1"
2298,1,13010,UA,12,48.443434,35.016902,,A,10,10,2298,0,N,6562,N,Y,СТАНДАРТ,uk,"просп. Олександра Поля, 78",,Дніпро,,380671766865,ПН - НД 8:00 - 21:00,,,3,Україна,2298,"Аврора #2298 Дніпро, просп. Олександра Поля, 78"
2299,1,12570,UA,30,50.430021,30.65236,,A,10,10,2299,0,N,9825,N,Y,СТАНДАРТ,uk,"вул. Ялтинська, 5",,Київ,,380671950833,ПН - НД 8:00 - 21:00,,,3,Україна,2299,"Аврора #2299 Київ, вул. Ялтинська, 5"
2300,1,11720,UA,46,49.920982,23.733005,,A,10,10,2300,0,N,8913,N,Y,СТАНДАРТ,uk,"вул. Яворівська, 3-А",,Івано-Франкове,,380672872462,ПН - НД 8:00 - 21:00,,,3,Україна,2300,"Аврора #2300 Івано-Франкове, вул. Яворівська, 3-А"
2302,1,11700,UA,12,48.394009,35.030063,,A,10,10,2302,0,N,6562,N,Y,СТАНДАРТ,uk,"вул. Панікахи, 75",,Дніпро,,380672871891,ПН - НД 8:00 - 21:00,,,3,Україна,2302,"Аврора #2302 Дніпро, вул. Панікахи, 75"
2303,1,11330,UA,12,47.88288482,33.38417764,,A,10,10,2303,0,N,11401,N,Y,СТАНДАРТ,uk,"вул. Криворіжсталі, 18-А",,Кривий Ріг,,380671635621,ПН - НД 7:00 - 21:00,,,3,Україна,2303,"Аврора #2303 Кривий Ріг, вул. Криворіжсталі, 18-А"
2304,1,12460,UA,74,51.479748,31.269978,,A,10,10,2304,0,N,26230,N,Y,МАКСІ,uk,"вул. І. Мазепи, 55-З",,Чернігів,,380673054705,ПН - НД 7:00 - 21:00,,,3,Україна,2304,"Аврора #2304 Чернігів, вул. І. Мазепи, 55-З"
2305,1,11660,UA,32,50.510351,30.793008,,A,10,10,2305,0,N,1933,N,Y,СТАНДАРТ,uk,"вул. Героїв України, 19",,Бровари,,380671073516,ПН - НД 8:00 - 21:00,,,3,Україна,2305,"Аврора #2305 Бровари, вул. Героїв України, 19"
2306,1,11470,UA,74,51.486619,31.273361,,A,10,10,2306,0,N,26230,N,Y,СТАНДАРТ,uk,"просп. Перемоги, 17",,Чернігів,,380672793513,ПН - НД 8:00 - 21:00,,,3,Україна,2306,"Аврора #2306 Чернігів, просп. Перемоги, 17"
2308,1,11640,UA,12,47.948468,33.455569,,A,10,10,2308,0,N,11401,N,Y,СТАНДАРТ,uk,"вул. Незалежності Украіни, 16-Б",,Кривий Ріг,,380671048699,ПН - НД 8:00 - 21:00,,,3,Україна,2308,"Аврора #2308 Кривий Ріг, вул. Незалежності Украіни, 16-Б"
2309,1,11600,UA,48,46.94349,32.05499,,A,10,10,2309,0,N,14423,N,Y,СТАНДАРТ,uk,"просп. Миру, 46-А",,Миколаїв,,380672849958,ПН - НД 7:00 - 20:00,,,3,Україна,2309,"Аврора #2309 Миколаїв, просп. Миру, 46-А"
2311,1,11500,UA,30,50.436132,30.507549,,A,10,10,2311,0,N,9825,N,Y,СТАНДАРТ,uk,"вул. Саксаганського, 57-Б",,Київ,,380672795637,ПН - НД 8:00 - 21:00,,,3,Україна,2311,"Аврора #2311 Київ, вул. Саксаганського, 57-Б"
2312,1,11680,UA,30,50.378638,30.448667,,A,10,10,2312,0,N,9825,N,Y,МАКСІ,uk,"вул. Лятошинського композитора, 14",,Київ,,380672849875,ПН - НД 8:00 - 21:00,,,3,Україна,2312,"Аврора #2312 Київ, вул. Лятошинського композитора, 14"
2313,1,12300,UA,63,49.876121,36.29658,,A,10,10,2313,0,N,739,N,Y,СТАНДАРТ,uk,"вул. Зміївська, 63-Б",,Безлюдівка,,380673046071,ПН - НД 8:00 - 20:00,,,3,Україна,2313,"Аврора #2313 Безлюдівка, вул. Зміївська, 63-Б"
2314,1,11560,UA,30,50.455425,30.351916,,A,10,10,2314,0,N,9825,N,Y,СТАНДАРТ,uk,"просп. Берестейський, 142-А",,Київ,,380672794439,ПН - НД 8:00 - 21:00,,,3,Україна,2314,"Аврора #2314 Київ, просп. Берестейський, 142-А"
2315,1,11520,UA,30,50.429734,30.384979,,A,10,10,2315,0,N,9825,N,Y,СТАНДАРТ,uk,"просп. Курбаса Леся, 4-В",,Київ,,380672790839,ПН - НД 8:00 - 21:00,,,3,Україна,2315,"Аврора #2315 Київ, просп. Курбаса Леся, 4-В"
2316,1,11670,UA,35,48.508204,32.260236,,A,10,10,2316,0,N,11558,N,Y,СТАНДАРТ,uk,"вул. Острівська, 2",,Кропивницький,,380672806408,ПН - НД 8:00 - 21:00,,,3,Україна,2316,"Аврора #2316 Кропивницький, вул. Острівська, 2"
2317,1,11870,UA,26,48.9238,24.7235,,A,10,10,2317,0,N,8912,N,Y,СТАНДАРТ,uk,"вул. Залізнична, 49",,Івано-Франківськ,,380672871671,ПН - НД 8:00 - 21:00,,,3,Україна,2317,"Аврора #2317 Івано-Франківськ, вул. Залізнична, 49"
2318,1,11650,UA,77,48.257738,25.93175,,A,10,10,2318,0,N,26228,N,Y,МАКСІ,uk,"вул. Комарова Володимира, 31",,Чернівці,,380672823811,ПН - НД 8:00 - 21:00,,,3,Україна,2318,"Аврора #2318 Чернівці, вул. Комарова Володимира, 31"
2319,1,11990,UA,32,50.401628,30.335059,,A,10,10,2319,0,N,22914,N,Y,СТАНДАРТ,uk,"просп. Героїв Небесної Сотні, 24/83",,Софіївська Борщагівка,,380671183360,ПН - НД 8:00 - 21:00,,,3,Україна,2319,"Аврора #2319 Софіївська Борщагівка, просп. Героїв Небесної Сотні, 24/83"
2320,1,11490,UA,59,50.911926,34.828787,,A,10,10,2320,0,N,23743,N,Y,СТАНДАРТ,uk,"вул. Збройних Сил України, 21-Б",,Суми,,380672794532,ПН - НД 8:00 - 21:00,,,3,Україна,2320,"Аврора #2320 Суми, вул. Збройних Сил України, 21-Б"
2321,1,12130,UA,35,48.495377,32.218651,,A,10,10,2321,0,N,11558,N,Y,МАКСІ,uk,"вул. Пацаєва, 14",,Кропивницький,,380672918526,ПН - НД 8:00 - 21:00,,,3,Україна,2321,"Аврора #2321 Кропивницький, вул. Пацаєва, 14"
2322,1,11940,UA,48,48.04378,30.84535,,A,10,10,2322,0,N,18380,N,Y,СТАНДАРТ,uk,"вул. Грушевського, 34-А",,Первомайськ,,380672921303,ПН - НД 8:00 - 20:00,,,3,Україна,2322,"Аврора #2322 Первомайськ, вул. Грушевського, 34-А"
2323,1,12120,UA,32,50.171757,30.325973,,A,10,10,2323,0,N,2512,N,Y,СТАНДАРТ,uk,"вул. Володимирська, 58-А",,Васильків,,380671214425,ПН - НД 7:00 - 21:00,,,3,Україна,2323,"Аврора #2323 Васильків, вул. Володимирська, 58-А"
2324,1,12320,UA,32,50.177013,30.31732,,A,10,10,2324,0,N,2512,N,Y,СТАНДАРТ,uk,"вул. Соборна, 60",,Васильків,,380676540694,ПН - НД 7:00 - 21:00,,,3,Україна,2324,"Аврора #2324 Васильків, вул. Соборна, 60"
2325,1,12590,UA,32,50.5182444,30.8029998,,A,10,10,2325,0,N,1933,N,Y,СТАНДАРТ,uk,"бульв. Незалежності, 16",,Бровари,,380673089157,ПН - НД 8:00 - 21:00,,,3,Україна,2325,"Аврора #2325 Бровари, бульв. Незалежності, 16"
2326,1,11790,UA,18,49.922196,27.744004,,A,10,10,2326,0,N,13085,N,Y,СТАНДАРТ,uk,"вул. Незалежності, 25-А",,Любар,,380672879370,ПН - НД 8:00 - 21:00,,,3,Україна,2326,"Аврора #2326 Любар, вул. Незалежності, 25-А"
2327,1,11900,UA,12,47.972138,33.445047,,A,10,10,2327,0,N,11401,N,Y,СТАНДАРТ,uk,"вул. Миколи Світальського, 15-А",,Кривий Ріг,,380672951356,ПН - НД 8:00 - 20:00,,,3,Україна,2327,"Аврора #2327 Кривий Ріг, вул. Миколи Світальського, 15-А"
2328,1,12050,UA,53,49.58583,34.54332,,A,10,10,2328,0,N,19657,Y,Y,СТАНДАРТ,uk,"вул. Р. Кириченко, 15/62",,Полтава,,380671202313,ПН - НД 8:00 - 21:00,,,3,Україна,2328,"Аврора #2328 Полтава, вул. Р. Кириченко, 15/62"
2329,1,11590,UA,07,50.91673,25.27107,,A,10,10,2329,0,N,20841,N,Y,СТАНДАРТ,uk,"вул. Незалежності, 2",,Рожище,,380672849853,ПН - НД 8:00 - 21:00,,,3,Україна,2329,"Аврора #2329 Рожище, вул. Незалежності, 2"
2330,1,12510,UA,63,49.392849,36.212964,,A,10,10,2330,0,N,18401,N,Y,СТАНДАРТ,uk,"вул. Ринкова, 25",,Первомайський,,380673078696,ПН - НД 7:00 - 20:00,,,3,Україна,2330,"Аврора #2330 Первомайський, вул. Ринкова, 25"
2331,1,14090,UA,74,51.511938,31.32855,,A,10,10,2331,0,N,26230,N,Y,СТАНДАРТ,uk,"вул. Всіхсвятська, 2",,Чернігів,,380673894995,ПН - НД 8:00 - 21:00,,,3,Україна,2331,"Аврора #2331 Чернігів, вул. Всіхсвятська, 2"
2332,1,14590,UA,77,48.322381,25.958642,,A,10,10,2332,0,N,26228,N,Y,СТАНДАРТ,uk," вул. Хотинська, 54-В",,Чернівці,,380673873220,ПН - НД 9:00 - 21:00,,,3,Україна,2332,"Аврора #2332 Чернівці,  вул. Хотинська, 54-В"
2333,1,12660,UA,12,48.483253,35.065425,,A,10,10,2333,0,N,6562,N,Y,СТАНДАРТ,uk,"пров. Любарського, 16-А",,Дніпро,,380671034709,ПН - НД 8:00 - 21:00,,,3,Україна,2333,"Аврора #2333 Дніпро, пров. Любарського, 16-А"
2334,1,12260,UA,30,50.390103,30.480451,,A,10,10,2334,0,N,9825,N,Y,СТАНДАРТ,uk,"вул. Юлії Здановської, 32-А",,Київ,,380672986056,ПН - НД 8:00 - 21:00,,,3,Україна,2334,"Аврора #2334 Київ, вул. Юлії Здановської, 32-А"
2336,1,11960,UA,30,50.5034909,30.4540841,,A,10,10,2336,0,N,9825,N,Y,СТАНДАРТ,uk,"пров. Попова, 2-В",,Київ,,380671731112,ПН - НД 8:00 - 21:00,,,3,Україна,2336,"Аврора #2336 Київ, пров. Попова, 2-В"
2337,1,13440,UA,48,46.85588,32.01587,,A,10,10,2337,0,N,14423,N,Y,СТАНДАРТ,uk,"просп. Богоявленський, 342/2",,Миколаїв,,380673588461,ПН - НД 8:00 - 21:00,,,3,Україна,2337,"Аврора #2337 Миколаїв, просп. Богоявленський, 342/2"
